title,link,tag,desc,page
Ohio Sen. Vance takes video of creek in East Palestine after chemical spill: 'This is disgusting',https://www.foxnews.com/politics/ohio-sen-vance-takes-video-creek-east-palestine-chemical-spill-this-disgusting,OHIO,"Sen. JD Vance, R-Ohio, took a video of Leslie Run Creek in East Palestine, Ohio, on Thursday, saying that there are ""dead worms and dead fish all throughout this water"" two weeks after a train carrying hazardous chemicals derailed.",https://www.foxnews.com/category/us/environment
GOP rep suggests JD Vance is 'irresponsible' for advising East Palestine residents to drink bottled water,https://www.foxnews.com/politics/gop-rep-troy-nehls-jd-vance-irresponsible-suggesting-east-palestine-residents-drink-bottled-water,JD VANCE,"Rep. Troy Nehls, R-Texas, suggested Sen. J.D. Vance was ""irresponsible"" for advising East Palestine, Ohio residents to drink bottle water over concerns the water could be contaminated.",https://www.foxnews.com/category/us/environment
"Still no toxins from Ohio spill in West Virginia drinking water, officials report",https://www.foxnews.com/us/still-toxins-ohio-spill-west-virginia-drinking-water-officials-report,WEST VIRGINIA,"West Virginia officials have reported that there remain no detectable traces of toxins in the state's drinking water, following the East Palestine, Ohio train derailment.",https://www.foxnews.com/category/us/environment
JD Vance challenges Biden's EPA admin to drink potentially contaminated Ohio water if he claims it's safe,https://www.foxnews.com/politics/jd-vance-challenges-biden-epa-administrator-drink-contaminated-ohio-water-claims-safe,JD VANCE,"Republican Ohio Sen. JD Vance challenged EPA Administrator Michael Regan to drink the potentially contaminated water in East Palestine, Ohio, if he claims it's safe.",https://www.foxnews.com/category/us/environment
"24 states sue Biden EPA over environmental rule targeting farmers, landowners",https://www.foxnews.com/politics/24-states-sue-biden-epa-environmental-rule-targeting-farmers-landowners,ENVIRONMENT,Twenty-four states filed a federal lawsuit challenging a recent Biden administration environmental regulation and arguing it is unlawful and would harm their residents.,https://www.foxnews.com/category/us/environment
Ohio train derailment: EPA admin says he would let his children drink the water if it were tested by the state,https://www.foxnews.com/politics/ohio-train-derailment-epa-admin-says-he-would-let-his-children-drink-water-if-tested-state,OHIO,EPA administrator Michael S. Regan said Thursday he would allow his children to drink the water in the area of the Ohio derailment if it were tested by the state.,https://www.foxnews.com/category/us/environment
GOP Sen. Josh Hawley interrupted by climate protester during speech: 'China is not our enemy',https://www.foxnews.com/politics/gop-sen-josh-hawley-interrupted-climate-protester-during-speech-china-not-our-enemy,CLIMATE CHANGE,"Missouri GOP Sen. Josh Hawley was interrupted during a speech Thursday by a climate protester who walked on stage and claimed ""China's not our enemy.""",https://www.foxnews.com/category/us/environment
Ohio train derailment: JD Vance on trip to East Palestine calls on Biden to 'stop blaming Donald Trump',https://www.foxnews.com/politics/ohio-train-derailment-jd-vance-trip-east-palestine-calls-biden-stop-blaming-donald-trump,JOE BIDEN,"Sen. JD Vance, R-Ohio, told President Biden to stop blaming Donald Trump for the East Palestine derailment and also challenged EPA administrator Michael Regan to drink the tap water.",https://www.foxnews.com/category/us/environment
Raging 5-acre Florida fire burns plastic pots outside Kissimmee nursery plant warehouse,https://www.foxnews.com/us/raging-5-acre-florida-fire-burns-plastic-pots-kissimmee-nursery-plant-warehouse,FIRES,"A massive fire is raging over five acres in Kissimmee, Florida, where the blaze started Thursday morning behind a nursery and greenhouse supplies plant.",https://www.foxnews.com/category/us/environment
New Jersey residents fighting 3 proposed power plants as they await environmental justice law,https://www.foxnews.com/us/new-jersey-residents-fighting-3-proposed-gas-fired-power-plants-await-environmental-justice-law,NEW JERSEY,"As New Jersey residents await an environmental justice law, residents are fighting proposed power plants. For communities such as Newark, pollution is a part of everyday life.",https://www.foxnews.com/category/us/environment
Socialists cheer Dem state’s climate bill mandating fossil fuel shutdown: ‘Will transform New York’,https://www.foxnews.com/politics/socialists-cheer-dem-states-climate-bill-mandating-fossil-fuel-shutdown-will-transform-new-york,NEW YORK,The nation's largest socialist organization applauded the passage of a New York bill that would mandate public ownership of renewable projects and force fossil fuel plant shutdowns.,https://www.foxnews.com/category/us/environment
"Ohio train derailment highlights Democrats' environmental hypocrisy, reveals this about the disaster",https://www.foxnews.com/opinion/ohio-train-derailment-highlights-democrats-environmental-hypocrisy-reveals-disaster,OPINION,We hear about the dangers of methane and CO2 non-stop from Democrats in Washington. But when an actual event occurs that releases tons of hazardous chemicals these same leaders shrug.,https://www.foxnews.com/category/us/environment
Ohio train derailment: East Palestine mayor agrees to Q&A session after outburst from frustrated resident,https://www.foxnews.com/us/ohio-train-derailment-east-palestine-mayor-agrees-session-outburst-frustrated-resident,OHIO,An Ohio resident appeared visibly frustrated Wednesday night during an outburst at a town hall meant to answer questions about the Feb. 3 toxic train derailment.,https://www.foxnews.com/category/us/environment
Missing Georgia woman found dead in submerged car,https://www.foxnews.com/us/missing-georgia-woman-found-dead-submerged-car,GEORGIA,A missing Georgia woman who never made it to a dinner party with friends has been found dead. Laura Linden's body was found in a submerged car in Lake Arrowhead.,https://www.foxnews.com/category/us/environment
Loggerhead sea turtle released after rehabbing in Florida,https://www.foxnews.com/us/loggerhead-sea-turtle-released-rehabbing-florida,FLORIDA,"A loggerhead sea turtle, Rocky, has been released after rehabbing in Florida for six weeks. Staff at Florida's Loggerhead Marinelife Center put a tracking device on Rocky's back.",https://www.foxnews.com/category/us/environment
Ohio governor advises drinking bottled water despite officials saying water testing OK so far,https://www.foxnews.com/us/ohio-governor-advises-drinking-bottled-water-testing-ok,OHIO,Ohio Gov. Mike DeWine advised residents living near the location of the hazardous Feb. 3 train derailment to use bottled water out of an abundance of caution.,https://www.foxnews.com/category/us/environment
Ohio train derailment: Charges dropped against national reporter covering small town's environmental disaster,https://www.foxnews.com/us/ohio-train-derailment-charges-dropped-national-reporter-covering-small-towns-environmental-disaster,US,"The charges were dismissed against NewsNation reporter Evan Lambert, who was arrested while covering Ohio Gov. Mike DeWine's press conference on the East Palestine train derailment.",https://www.foxnews.com/category/us/environment
NM Senate approves landmark bill that would create recurring funds for conservation projects,https://www.foxnews.com/politics/nm-senate-approves-landmark-bill-create-recurring-funds-conservation-projects,NEW MEXICO,The New Mexico Senate has approved a bill described as a landmark conservation measure. The bill would create recurring funding for water and land projects.,https://www.foxnews.com/category/us/environment
Fossil fuel profits are vital for green energy projects Dems routinely tout,https://www.foxnews.com/politics/fossil-fuel-profits-vital-green-energy-projects-dems-routinely-tout,ENERGY,"Oil and utility companies — which earn the vast majority of their profits from fossil fuel production, generation and sales — have invested billions of dollars in offshore wind.",https://www.foxnews.com/category/us/environment
New England waters log the second warmest year on record in 2022,https://www.foxnews.com/us/new-england-waters-log-second-warmest-year-record-2022,MAINE,Waters off the coast of New England were unusually hot in 2022. Last year the water temperatures were the second warmest on record in the Gulf of Maine.,https://www.foxnews.com/category/us/environment
Marjorie Taylor Greene calls out 'chicken' AOC for refusing to debate on Green New Deal,https://www.foxnews.com/media/marjorie-taylor-greene-calls-chicken-aoc-refusing-debate-green-new-deal,POLITICS,"Rep. Marjorie Taylor Greene called out AOC for refusing a debate on her Green New Deal, accusing her of stealing her ideas from a Washington think tank",https://www.foxnews.com/category/us/environment
