title,link,tag,desc,page
Biden immigration official resigns after being ordered to quit or be fired,https://www.foxnews.com/politics/biden-immigration-official-resigns-being-ordered-quit-fired,POLITICS,"Chris Magnus, commissioner of U.S. Customs and Border Protection, has resigned, according to a Saturday night statement from the White House.",https://www.foxnews.com/category/newsedge/politics
Arizona Sen. Mark Kelly praises McCain in victory speech with Masters yet to concede,https://www.foxnews.com/politics/arizona-sen-mark-kelly-praises-mccain-victory-speech-masters-yet-concede,MIDTERM ELECTIONS,Arizona Democratic Senator Mark Kelly delivered a victory speech Saturday after defeating Republican challenger Blake Masters in Tuesday's election results.,https://www.foxnews.com/category/newsedge/politics
Senate GOP won't move leadership elections despite calls for delay,https://www.foxnews.com/politics/senate-gop-wont-move-leadership-elections-calls-delay,MITCH MCCONNELL,Republicans in the Senate won't delay their leadership elections despite calls to do so on Friday from several conservative members of the conference.,https://www.foxnews.com/category/newsedge/politics
Democrats one win away from keeping Senate,https://www.foxnews.com/politics/democrats-one-win-away-keeping-senate,MIDTERM ELECTIONS,"Democrats have won key races in Pennsylvania, New Hampshire and Arizona, frustrating Republican hopes of capturing the Senate majority in the 2022 midterm elections.",https://www.foxnews.com/category/newsedge/politics
"Los Angeles mayoral race: Bass overtakes Caruso with 4,000-vote lead",https://www.foxnews.com/politics/los-angeles-mayoral-race-bass-overtakes-caruso-4000-vote-lead,LOS ANGELES,"Democratic Rep. Karen Bass overtakes lead against Republican Rick Caruso in Los Angeles mayoral race, with hundreds of thousands of ballots yet to be counted.",https://www.foxnews.com/category/newsedge/politics
Midterm election results: These key races have yet to be called,https://www.foxnews.com/politics/midterm-election-results-these-key-races-have-yet-called,MIDTERM ELECTIONS,Several key races in the United States midterm elections have yet to be resolved as mail-in ballots are still being counted across the nation.,https://www.foxnews.com/category/newsedge/politics
Former Islamist details horrific abuse he witnessed after being jailed in Egypt,https://www.foxnews.com/media/former-islamist-details-horrific-abuse-he-witnessed-jailed-egypt,FOX NEWS FLASH,"Reformed radical turned counter-extremism activist Maajid Nawaz opens up about the torture he witnessed after being taken into custody in Egypt on ""Tucker Carlson Today.""",https://www.foxnews.com/category/newsedge/politics
Should Donald Trump get back on Twitter now that Elon Musk owns it? People in Austin sound off,https://www.foxnews.com/tech/donald-trump-get-back-twitter-now-elon-musk-owns-people-austin-sound-off,DIGITAL ORIGINALS,"The prospect of former President Trump possibly rejoining Twitter under its new owner, Tesla CEO Elon Musk, elicited varying opinions from Austin locals.",https://www.foxnews.com/category/newsedge/politics
"Tudor Dixon, Michigan GOP spar after loss to Whitmer: ‘An issue of leadership’",https://www.foxnews.com/politics/tudor-dixon-michigan-gop-spar-after-loss-to-whitmer-an-issue-of-leadership,POLITICS,Former Republican gubernatorial candidate Tudor Dixon and the Michigan Republican Party sparred after the candidate's loss to incumbent Democrat Gov. Gretchen Whitmer.,https://www.foxnews.com/category/newsedge/politics
"Trump mocks another potential GOP 2024 opponent, saying Virginia Gov. Youngkin's name 'sounds Chinese'",https://www.foxnews.com/politics/trump-continues-knock-other-republicans-ahead-expected-2024-announcement-fresh-attack-youngkin,POLITICS,"Former President Donald Trump continues to attack other Republicans ahead of his expected presidential campaign announcement next week, giving insight into whom he may deem political rivals.",https://www.foxnews.com/category/newsedge/politics
"Tom Kean Jr. vows to be 'independent leader,' fight inflation after flipping House seat red in New Jersey",https://www.foxnews.com/politics/tom-kean-jr-vows-independent-leader-fight-against-inflation-flipping-house-seat-new-jersey,NEW JERSEY,"Tom Kean Jr., who flipped a House seat in New Jersey on Tuesday, is vowing to be an ""independent leader"" in Washington as he fights for ""affordability"" for his constituents.",https://www.foxnews.com/category/newsedge/politics
"Stefanik endorses Trump for president in 2024, as some push him to delay announcement",https://www.foxnews.com/politics/stefanik-endorses-trump-president-2024-some-push-him-delay-announcement,DONALD TRUMP,"No. 3 House Republican Rep. Elise Stefanik, R-N.Y., gave a strong endorsement of former President Donald Trump for a comeback 2024 presidential run.",https://www.foxnews.com/category/newsedge/politics
Nevada Senate race: Laxalt lead over Cortez Masto shrinks after latest vote count update,https://www.foxnews.com/politics/nevada-senate-race-laxalt-lead-cortez-masto-shrinks-vote-count-update,MIDTERM ELECTIONS,"Nevada Republican Senate candidate Adam Laxalt seeks to unseat incumbent Sen. Catherine Cortez Masto, D-Nev., in a race that is currently too close to call.",https://www.foxnews.com/category/newsedge/politics
Republicans split on Trump's effect on lackluster midterms as control of Congress hangs in balance,https://www.foxnews.com/politics/republicans-split-trumps-effect-lackluster-midterms-control-congress-hangs-balance,POLITICS,Republicans are split on the effect that former President Trump had on the lackluster 2022 midterm elections as control of Congress has not been projected yet.,https://www.foxnews.com/category/newsedge/politics
Would a Republican House investigate the US withdrawal from Afghanistan?,https://www.foxnews.com/politics/would-republican-house-re-open-investigations-us-withdrawal-afghanistan,AFGHANISTAN,"If Republicans take a majority in the House of Representatives, the party will likely launch investigations into the United States' withdrawal from Afghanistan.",https://www.foxnews.com/category/newsedge/politics
Montana election results: Republican Ryan Zinke wins race for newly drawn 1st Congressional District,https://www.foxnews.com/politics/montana-election-results-republican-ryan-zinke-wins-race-newly-drawn-1st-congressional-district,MIDTERM ELECTIONS,"Republican Ryan Zinke has defeated Democratic nominee Monica Tranel in the race for Montana's newly drawn 1st Congressional District, returning to Congress.",https://www.foxnews.com/category/newsedge/politics
Florida Republican Matt Gaetz says 'Trump alone' must be 2024 nominee,https://www.foxnews.com/politics/florida-republican-matt-gaetz-trump-alone-2024-nominee,DONALD TRUMP,Florida Republican Congressman Matt Gaetz wrote in an op-ed Wednesday that only former President Donald Trump can carry the America First agenda forward in 2024.,https://www.foxnews.com/category/newsedge/politics
Paul Ryan blames disappointing GOP election results on 'Trump hangover',https://www.foxnews.com/politics/paul-ryan-blames-disappointing-gop-election-results-trump-hangover,DONALD TRUMP,"Former House Speaker Paul Ryan, R-Wis., shares his thoughts on the 2022 midterm elections and blames former President Donald Trump for disappointing GOP losses.",https://www.foxnews.com/category/newsedge/politics
Freedom Caucus Rep. Andy Biggs says 'not so fast' to McCarthy speakership after disappointing election results,https://www.foxnews.com/politics/freedom-caucus-andy-biggs-says-not-fast-mccarthy-speakership-disappointing-election-results,KEVIN MCCARTHY,"Arizona Rep. Andy Biggs, a member of the House Freedom Caucus, says Republicans need to have a ""serious discussion"" before electing Kevin McCarthy as House speaker.",https://www.foxnews.com/category/newsedge/politics
Biden confuses Ukraine city of Kherson with Fallujah,https://www.foxnews.com/politics/biden-confuses-ukraine-city-kherson-fallujah,POLITICS,President Biden mixed up the Iraqi city of Al-Falluja with the Ukrainian city of Kherson during a press conference at the White House on Wednesday.,https://www.foxnews.com/category/newsedge/politics
DeSantis emerges from midterm election as ‘likely’ Republican nominee if he goes ‘toe-to-toe’ with Trump: Penn,https://www.foxnews.com/media/desantis-emerges-midterm-election-likely-republican-nominee-trump-penn,MIDTERM ELECTIONS,"Mark Penn, a former senior adviser to the Clintons, analyzes Ron DeSantis' reelection as governor of Florida following the landslide victory for the GOP.",https://www.foxnews.com/category/newsedge/politics
Conservative Twitter ready to crown DeSantis 'head of the party' after decisive election win,https://www.foxnews.com/politics/conservative-twitter-ready-crown-desantis-head-party-decisive-election-win,RON DESANTIS,Conservatives on Twitter hail Florida Gov. Ron DeSantis as the future of the Republican Party and the best potential 2024 standard-bearer after his landside re-election victory.,https://www.foxnews.com/category/newsedge/politics
South Dakota Gov. Kristi Noem takes aim at Biden after landslide re-election win,https://www.foxnews.com/politics/south-dakota-governor-kristi-noem-takes-aim-biden-landslide-re-election-win,KRISTI NOEM,South Dakota Gov. Kristi Noem delivered a victory speech after defeating Democratic nominee Jamie Smith in a landslide during Tuesday's election.,https://www.foxnews.com/category/newsedge/politics
"Dem Rep. Kaptur captures another term, staves off GOP challenger Majewski in Ohio House race",https://www.foxnews.com/politics/dem-rep-kaptur-captures-another-term-staves-off-gop-challenger-majewski-ohio-house-race,POLITICS,"The Associated Press projects Incumbent Democratic Rep. Marcy Kaptur staved off her GOP challenger JR Majewski in Ohio's 9th House District, capturing her seat for another term.",https://www.foxnews.com/category/newsedge/politics
Missouri Republicans Hawley and Schmitt say Senate GOP needs new leadership: 'Not Mitch McConnell',https://www.foxnews.com/politics/missouri-republicans-hawley-schmitt-say-senate-gop-needs-new-leadership-not-mitch-mcconnell,MIDTERM ELECTIONS,Republican Sen. Josh Hawley of Missouri said Monday that he will not support Sen. Mitch McConnell of Kentucky for a leadership position after the election.,https://www.foxnews.com/category/newsedge/politics
